id;account_id;payment_form_id
501094;841704;3
501096;419230;1
501100;756620;3
501104;269815;3
501112;959255;3
501156;800422;4
501158;1608890;3
501160;18520;3
501172;1603872;3
501176;1609131;1
501188;197280;4
501194;67820;1
501196;1602680;3
501204;1581489;3
501206;64011;3
501208;798417;3
501222;103770;1
501246;1609181;4
501252;736204;1
501268;551856;4
501284;869850;4
501286;830259;1
501292;122927;4
501294;689640;1
501296;418975;1
501302;409089;1
501304;911037;1
501310;319524;3
501318;563781;1
501320;85851;3
501330;1601604;3
501332;685575;1
501340;557832;3
501364;768313;1
501378;497546;1
501384;492534;1
501392;176035;2
501402;518360;1
501410;226896;1
501412;906871;1
501416;463596;4
501420;505194;1
501426;1591912;3
501428;104594;1
501448;944934;1
501464;125235;1
501476;1595619;4
501478;797187;1
501482;254191;3
501484;875203;3
501490;928383;4
501496;488481;1
501498;555185;3
501500;905485;1
501513;1607553;3
501523;414480;3
501530;1581538;1
501534;77270;1
501547;269815;3
501549;256941;3
501561;495852;1
501565;42198;3
501571;982835;4
501573;868239;1
501583;981849;1
501587;335550;1
501593;1601265;4
501600;1572055;3
501606;1609741;3
501610;58563;1
501614;872004;1
501618;1604905;3
501620;1598925;3
501632;409275;3
501640;225040;1
501646;403917;4
501648;15312;1
501650;88698;3
501662;253880;3
501670;390969;3
501672;419135;1
501678;625626;1
501680;1589541;3
501682;171969;1
501684;408783;1
501690;557961;3
501708;1577604;3
501720;50535;3
501724;787272;3
501734;309665;1
501736;794067;3
501738;706797;4
501742;809433;1
501750;703540;1
501762;303606;3
501764;92590;1
501768;561843;3
501776;314410;3
501788;1599440;1
501790;494595;1
501794;450555;1
501806;1598610;1
501810;1000947;3
501826;272975;1
501834;8050;1
501840;1599408;3
501848;1579193;3
501850;190509;1
501852;727071;4
501856;359980;3
501858;676050;3
501872;56350;3
501894;1585437;4
501896;759899;1
501902;16473;1
501934;112476;1
501936;505232;1
501938;334914;3
501944;360525;1
501966;80559;1
501972;536840;1
501978;816291;1
501980;1609727;4
501982;1604075;1
501986;437574;3
502008;331060;3
502010;1610098;1
502018;1025405;1
502028;1603107;3
502034;752535;1
502038;362088;4
502040;227697;1
502045;1585482;1
502049;717027;4
502055;426940;1
502087;1009694;1
502123;153612;1
502135;433155;3
502139;628060;1
502165;684810;1
502167;684439;4
502169;219114;4
502175;1597701;4
502177;1605726;3
502187;810081;3
502195;728907;4
502199;1608903;1
502201;913485;1
502203;161988;1
502211;1570142;1
502217;913485;1
502225;92230;1
502233;349983;4
502245;129199;1
502255;140118;3
502296;656022;3
502318;82113;4
502322;1607118;3
502334;670866;1
502338;304630;1
502340;949221;3
502350;943896;1
502366;229386;1
502378;1023030;3
502380;455769;4
502390;1598150;3
502394;169446;3
502404;262299;1
502408;1610330;1
502416;30459;1
502426;1610337;1
502434;38070;3
502436;142122;1
502438;302125;1
502442;1584410;3
502444;426081;1
502448;558423;3
502456;265998;2
502460;96124;1
502466;466725;1
502474;881565;1
502480;1000926;1
502492;980052;1
502500;502075;1
502520;684918;1
502524;180534;4
502528;865821;1
502532;475435;1
502538;960498;4
502540;825250;1
502550;139959;1
502552;197505;4
502570;162430;2
502580;1563640;1
502582;15027;4
502602;314342;1
502606;889134;3
502628;787188;1
502632;1024596;4
502638;829176;4
502644;313830;1
502648;570453;3
502658;63203;1
502672;1601117;1
502692;757946;4
502702;171969;1
502716;811830;3
502720;880730;1
502755;73098;3
502764;220677;3
502768;568386;1
502772;27165;1
502782;382250;1
502804;90021;4
502837;1568511;3
502841;181130;3
502843;131292;4
502865;845240;3
502867;1585345;3
502873;742476;1
502875;475135;4
502881;218940;3
502887;84400;3
502895;880000;1
502911;470259;4
502915;81363;3
502923;237490;1
502929;7235;1
502931;876756;3
502979;358260;1
502983;774987;1
502993;372771;1
502999;220776;4
503005;859385;1
503029;640179;1
503031;702420;1
503035;1604682;1
503045;1611405;3
503047;977421;1
503049;385596;1
503073;1599048;1
503079;684860;4
503093;970449;1
503095;483099;1
503117;1605156;1
503129;726990;1
503137;474861;1
503151;889080;1
503161;88917;3
503183;535269;3
503191;644346;4
503203;707820;4
503217;854441;1
503223;357616;1
503225;406359;1
503235;111350;4
503237;111350;4
503241;462364;4
503247;414921;3
503275;544481;1
503285;821525;3
503287;229707;2
503289;516681;1
503305;950;3
503345;1011696;1
503353;998616;1
503355;1604151;1
503365;1594329;3
503367;83660;1
503385;1291431;1
503397;219130;1
503409;336453;4
503435;447115;1
503449;1602420;3
503459;106530;1
503461;132955;1
503467;530562;1
503485;410385;2
503509;531156;3
503541;863733;1
503551;142617;4
503553;1602954;1
503561;435453;4
503571;319524;4
503573;756920;1
503577;308065;4
503581;736053;4
503585;275044;4
503593;841689;1
503603;466053;2
503607;102893;1
503651;41268;1
503667;926043;4
503671;82960;1
503681;119035;2
503687;1600002;3
503699;1018234;1
503701;649410;4
503709;881544;1
503713;1010436;3
503725;451467;3
503733;991788;4
503739;412105;1
503747;154546;3
503751;1603140;3
503754;1609825;1
503759;1591912;3
503783;213980;3
503785;107745;4
503791;53172;1
503795;107575;4
503797;793890;3
503815;887236;3
503817;261660;4
503821;332381;1
503829;346218;2
503833;1603015;4
503837;854265;3
503855;217565;3
503861;288399;3
503871;266361;4
503873;1612701;3
503879;905625;1
503885;1563837;3
503901;760908;1
503905;369395;3
503913;873789;1
503917;221753;3
503927;404719;1
503941;14625;1
503943;744003;1
503945;933080;3
503951;725695;1
503963;120775;1
503967;373072;3
503979;456421;4
503987;784905;1
503993;652351;1
503997;821613;1
504001;455000;3
504009;33860;3
504019;153816;3
504027;1609086;3
504033;847955;3
504035;768313;1
504053;1611801;3
504059;1573206;4
504065;942975;4
504069;19260;1
504085;134967;1
504097;658986;3
504109;410799;3
504121;948680;3
504127;968710;1
504131;758526;3
504137;751070;4
504147;939084;4
504151;1612965;3
504155;740292;4
504163;58675;3
504179;450480;4
504187;256902;3
504195;78825;3
504197;165965;4
504209;671120;1
504221;45485;2
504223;134967;1
504230;961056;1
504240;895975;4
504244;557081;1
504248;888734;4
504256;20475;4
504266;115923;1
504294;134859;3
504296;1613145;3
504300;1604214;3
504302;951960;4
504306;193479;3
504308;400617;1
504310;1603920;1
504320;1602916;3
504322;540072;3
504330;927381;1
504332;193479;3
504336;193479;3
504340;1613155;3
504346;593271;1
504348;193479;3
504359;193479;3
504369;193479;3
504373;246290;3
504375;1602459;3
504377;116260;1
504379;1593519;3
504381;168775;3
504387;1604650;3
504397;109848;1
504401;561305;3
504409;598278;1
504425;873985;1
504431;708453;1
504433;141273;1
504437;558362;3
504451;245765;4
504489;1612791;1
504495;25812;3
504517;471849;3
504519;1601831;1
504523;677136;3
504543;900395;1
504553;914695;1
504555;1601243;3
504591;559584;4
504633;1584185;3
504641;726770;3
504643;337870;1
504653;240621;1
504661;506210;1
504696;18700;1
504708;845622;1
504712;699039;1
504720;677508;1
504735;1599846;3
504739;125235;1
504741;550245;1
504751;1598997;1
504757;150240;4
504775;352210;1
504779;59250;4
504785;284451;1
504791;1604085;1
504793;184779;3
504803;256893;1
504805;38637;3
504807;560287;3
504809;124080;4
504821;310524;3
504827;200826;3
504853;518214;1
504855;846783;1
504857;273287;1
504861;348607;1
504867;504185;1
504913;1613841;3
504915;410025;4
504917;36345;1
504921;981378;1
504923;94878;1
504931;1609611;3
504933;14625;1
504935;417445;1
504941;199593;1
504943;1588194;3
504945;914125;1
504951;428952;1
504953;458892;3
504961;1599724;4
504965;23513;3
504969;201069;1
504971;469235;1
504973;625509;1
504981;928524;1
504991;190218;1
505003;1598067;1
505025;804741;1
505029;1603053;4
505041;954885;4
505051;470463;4
505055;73545;1
505057;549351;3
505067;1611565;1
505069;282354;2
505071;486005;3
505075;16476;2
505081;1584516;3
505101;998118;1
505103;130835;1
505107;187533;3
505111;97468;4
505133;1614260;4
505135;1566985;1
505137;551469;1
505139;671481;1
505143;38766;3
505173;899607;1
505181;414138;2
505191;1597970;1
505201;1614231;3
505205;534395;1
505223;1606560;3
505225;735783;4
505235;63040;1
505239;129542;1
505249;1613013;1
505251;139392;1
505263;279398;3
505267;250607;3
505305;814380;1
505317;123378;3
505319;900279;1
505325;303324;3
505339;1596426;1
505353;484308;1
505367;138072;4
505369;601595;1
505373;572525;3
505377;356784;3
505381;1614510;1
505383;237756;3
505405;337713;4
505409;693147;1
505411;8154;3
505439;943932;4
505443;28683;1
505459;1607526;1
505465;420282;3
505469;267357;1
505471;863568;1
505475;500655;3
505485;1603970;1
505511;135666;1
505515;882579;1
505517;1008867;3
505527;96124;1
505537;118146;1
505569;96159;3
505587;921965;3
505589;764385;3
505603;762006;1
505615;954338;4
505637;772296;1
505647;588762;4
505653;875994;1
505661;408575;4
505677;179438;1
505683;1611552;3
505687;498440;1
505703;170652;2
505705;997104;1
505723;493401;1
505725;1611415;3
505727;34244;2
505731;1611657;3
505739;155703;1
505741;866140;1
505749;813819;1
505765;1612210;3
505803;774005;1
505807;496302;1
505817;97880;3
505819;275580;4
505831;66455;1
505867;1600415;1
505869;875331;1
505875;775655;3
505935;112176;2
505937;490779;1
505989;853920;1
505997;806241;1
506003;756715;1
506009;690430;1
506021;1605985;3
506025;720115;1
506027;571614;1
506035;680778;1
506041;508965;1
506045;1609258;1
506047;481359;1
506049;213672;1
506053;1001280;1
506055;1616187;3
506061;1607893;4
506065;872403;1
506067;741450;1
506071;1608135;1
506097;281478;1
506109;757585;1
506111;243551;3
506113;322263;3
506123;339997;1
506141;884320;1
506145;857135;4
506147;229077;4
506149;261504;1
506151;44840;1
506155;92421;1
506157;414051;4
506181;1569025;3
506193;700553;3
506197;383628;1
506201;113412;4
506203;406125;4
506207;687171;1
506217;404577;3
506219;652866;1
506228;759774;1
506232;675864;3
506236;82768;1
506243;976540;1
506245;817761;3
506249;1020948;1
506263;494186;1
506274;51905;3
506276;325332;3
506278;1616649;3
506289;175353;3
506294;692844;1
506304;1608089;3
506312;378576;3
506316;944986;1
506328;31455;1
506330;1600902;1
506332;894900;1
506338;760835;1
506348;455964;4
506350;68874;3
506372;594100;1
506442;987775;3
506448;570095;3
506458;893871;1
506460;525054;1
506462;1581560;1
506474;862825;3
506476;337713;2
506479;111777;3
506487;518214;1
506497;1604110;1
506501;1600521;3
506503;252582;1
506505;554019;3
506511;1000974;3
506517;800075;4
506519;690110;4
506523;729701;4
506533;145012;2
506543;493475;1
506545;986940;1
506547;149493;1
506551;231738;3
506555;77343;4
506561;1611635;4
506567;547878;1
506569;232173;3
506593;634602;4
506597;94896;3
506601;315265;1
506603;938812;4
506607;129805;3
506641;458406;3
506643;794469;4
506659;1585020;1
506677;394142;4
506679;1023252;1
506681;651492;1
506687;884730;1
506689;299110;4
506691;1610316;3
506699;981390;3
506701;49040;1
506729;1605672;3
506735;1612370;4
506743;34699;4
506767;1608189;3
506771;814278;1
506779;814653;1
506783;292475;1
506785;652893;3
506789;217465;3
506799;1562815;1
506805;1593770;1
506809;300455;1
506811;684341;4
506823;1593770;1
506829;1602297;3
506833;809622;3
506837;730880;4
506839;1614093;3
506841;477925;2
506845;438684;2
506851;969624;1
506861;1611421;1
506867;516754;3
506875;70212;4
506885;314202;2
506893;335265;1
506895;273288;1
506899;722148;1
506907;928281;3
506919;181070;1
506957;484473;3
506959;1616625;4
506969;764730;1
506985;445501;4
506989;1013769;3
506993;845607;1
507017;958167;3
507019;1013705;3
507023;562375;3
507053;76426;1
507061;300870;1
507069;726840;1
507077;482877;3
507085;14139;4
507105;1566185;1
507107;92994;2
507119;455756;1
507123;1563684;3
507131;109983;4
507133;291963;3
507168;381288;4
507170;1610500;3
507190;1608708;4
507194;808703;3
507200;571113;3
507234;1594101;1
507238;1588885;3
507258;981351;1
507260;1582374;4
507286;1600002;3
507292;848230;1
507302;1596243;1
507314;880917;1
507330;536606;4
507334;978843;1
507352;706872;4
507364;196209;4
507420;202258;3
507426;964684;1
507428;1614810;3
507434;808927;4
507454;1614550;1
507456;866835;1
507458;705105;1
507491;37428;4
507493;291669;1
507501;393770;1
507513;574518;3
507515;889567;1
507531;304353;1
507535;103875;3
507551;162379;3
507571;237902;1
507573;310865;4
507575;9732;1
507589;63040;1
507591;169463;4
507597;909765;1
507609;444147;3
507621;464391;1
507629;557178;3
507633;1564892;1
507637;46242;4
507641;186985;4
507645;906871;3
507653;75663;4
507659;1604160;3
507663;760377;4
507669;1610619;1
507697;532989;3
507705;1563175;1
507711;944349;1
507721;139893;3
507735;1577735;4
507739;995952;1
507745;290330;4
507759;1579333;3
507763;843985;3
507767;328587;4
507777;492720;1
507793;448616;3
507795;437878;1
507797;48312;1
507801;1588450;1
507817;471639;2
507823;1572975;1
507825;58230;1
507827;810942;3
507837;1617807;3
507839;648020;1
507855;1606540;3
507859;851685;4
507861;689541;1
507877;1610781;2
507879;497157;1
507893;262239;4
507895;627363;1
507899;550245;1
507903;262239;2
507905;1575763;3
507911;478850;3
507917;1610679;3
507939;905250;1
507949;337113;1
507955;862267;1
507957;427833;1
507989;1618575;3
507991;994795;1
507997;15978;1
508007;272090;3
508015;1608585;3
508017;525054;1
508019;1618310;3
508037;166818;3
508051;13428;1
508057;1612437;4
508063;556746;3
508065;738050;1
508071;363260;4
508077;507521;1
508083;691720;4
508085;1608370;1
508095;834384;1
508101;83130;3
508109;1618956;3
508111;912595;1
508113;981171;1
508143;1565011;3
508145;365583;2
508159;1602839;3
508173;22988;4
508177;69174;3
508185;1610275;4
508191;1458;2
508193;1612646;3
508210;397860;1
508214;1564011;1
508218;895989;1
508224;722755;1
508230;85805;3
508232;707820;4
508240;837025;1
508242;1580388;3
508246;160887;3
508250;324498;3
508252;87416;1
508256;383047;3
508274;662205;1
508276;553784;3
508288;980845;1
508294;962514;1
508304;1608768;4
508308;1220810;3
508312;323965;1
508322;777252;1
508326;545421;3
508328;120198;3
508330;645890;1
508336;627903;4
508344;317009;3
508366;15555;1
508368;923150;4
508388;492084;1
508396;944229;3
508408;1613285;3
508426;1584965;1
508428;73158;1
508440;1610769;1
508444;1603380;3
508462;447171;1
508468;931056;1
508490;1588783;4
508492;944426;4
508494;742570;1
508526;231497;1
508534;130548;1
508536;367136;4
508540;948560;4
508542;1610007;3
508546;944229;3
508552;1612772;3
508558;162069;1
508567;1610931;4
508571;521322;3
508582;203230;3
508584;53568;4
508588;422181;3
508599;136509;1
508607;367136;4
508609;225148;3
508617;508375;1
508619;163445;3
508637;486470;4
508647;886910;1
508661;10423;3
508678;340220;1
508684;960759;1
508710;17826;1
508720;1590545;1
508726;776469;4
508741;162904;1
508759;61360;1
508767;1609875;3
508769;224229;3
508775;223728;1
508783;939375;3
508791;1611426;4
508797;730476;3
508803;21207;4
508813;738625;4
508819;921111;3
508823;245394;4
508831;248759;1
508841;870436;4
508845;512125;4
508869;548829;4
508891;170632;3
508897;394017;3
508906;872412;1
508916;670103;4
508918;298944;4
508932;351743;3
508940;31760;1
508944;389961;4
508962;1620345;3
508966;759756;3
508980;292770;3
508988;25365;1
508990;943917;1
508998;294294;4
509008;314685;1
509014;593320;1
509022;879144;1
509030;921277;4
509032;1609848;3
509038;946280;4
509056;1610300;4
509074;1617003;1
509080;557179;3
509082;519948;1
509086;1608065;3
509104;822897;4
509110;122397;1
509114;1620552;3
509116;905940;4
509120;1020504;1
509126;759269;1
509130;82960;3
509138;1620102;3
509140;1611955;1
509146;40962;1
509154;878100;4
509166;174865;1
509180;1608165;1
509186;727490;1
509188;727490;1
509190;727490;1
509194;727490;1
509198;455259;1
509224;272975;1
509228;272975;1
509230;1613121;1
509242;1610463;4
509244;218193;3
509246;62530;4
509252;615249;1
509256;356871;1
509260;876291;1
509280;336432;3
509320;280070;4
509322;558080;3
509328;658955;1
509332;466773;1
509336;263185;3
509352;364610;4
509358;332381;3
509360;120535;2
509372;23499;4
509380;895911;3
509386;474910;1
509388;669360;1
509400;879515;3
509414;925188;1
509418;848910;1
509424;211326;3
509436;483669;4
509438;577917;1
509440;929957;1
509444;176331;1
509448;1619530;3
509454;528170;4
509460;1609647;3
509464;158578;1
509474;15027;4
509476;422181;3
509480;991518;1
509490;1024029;1
509492;835557;1
509512;499845;3
509527;1607772;4
509551;271159;1
509557;675280;4
509559;1614150;1
509563;737691;3
509567;1605415;1
509598;80841;3
509622;1014880;1
509632;644833;4
509636;828636;1
509648;1014867;4
509652;116385;4
509684;114576;1
509686;248759;1
509688;873669;1
509708;201170;3
509726;344666;1
509732;867795;1
509734;614409;1
509744;88543;3
509760;716076;1
509766;1564191;4
509768;1581951;3
509779;1610412;1
509783;950085;4
509803;210005;3
509815;899647;4
509837;362446;3
509845;570762;3
509859;651492;1
509863;708120;3
509881;1022465;3
509885;734436;1
509887;1612860;3
509889;1615692;1
509901;679560;4
509925;6423;2
509931;90377;1
509943;838062;4
509949;516681;1
509951;560800;3
509953;90377;1
509959;1563966;3
509963;448616;3
509977;450552;3
509989;1599357;4
510019;1583862;4
510023;629489;1
510027;612048;1
510033;301791;1
510041;1615005;3
510043;523173;3
510047;1001780;3
510049;896634;1
510061;739774;4
510080;1591317;4
510086;875042;1
510088;304269;1
510090;1610118;1
510096;444249;1
510110;811371;1
510112;113455;2
510118;443338;1
510122;390887;2
510134;4446;1
510136;653828;1
510138;1608175;3
510144;1614759;1
510148;155045;4
510150;1614151;3
510162;191350;1
510170;651238;1
510172;428090;3
510180;1612230;3
510184;17991;4
510186;57155;3
510188;238775;1
510212;436565;3
510214;329635;1
510243;1614557;1
510255;65568;1
510265;541194;3
510267;660162;4
510289;962211;3
510321;847042;1
510325;909012;1
510337;1598964;3
510343;1609139;1
510363;909012;1
510369;148020;1
510371;68223;1
510379;328916;4
510385;391385;1
510389;830259;1
510391;138733;3
510393;219086;4
510397;1620684;1
510399;470875;1
510401;1609239;3
510411;1609870;4
510417;519018;3
510419;243837;1
510423;655194;1
510427;124374;1
510429;152005;1
510433;65178;4
510447;1613864;4
510462;705681;1
510468;1623235;3
510470;1614021;3
510481;1614046;1
510483;382676;3
510490;565041;3
510498;539750;3
510504;52482;4
510510;125426;1
510525;972246;3
510531;144978;1
510535;914695;1
510537;21635;3
510539;674697;3
510541;158753;1
510543;441679;1
510545;1561175;1
510547;1614972;3
510551;790363;3
510559;426924;1
510567;242016;4
510573;577210;3
510585;1613544;3
510611;240684;4
510615;1609497;1
510617;532820;1
510619;596844;1
510621;273080;3
510623;1568472;1
510633;1603645;4
510635;567990;1
510637;234715;4
510641;527907;1
510651;527043;3
510657;899059;4
510675;49040;1
510681;772780;4
510693;311030;4
510711;1003285;1
510713;797625;3
510717;891305;4
510725;89033;3
510727;296744;1
510733;128422;3
510737;72486;3
510751;133164;3
510761;674754;4
510773;978820;1
510779;573465;3
510785;354132;1
510789;93741;1
510797;210063;3
510815;556746;3
510821;497562;1
510825;566923;3
510827;7026;1
510829;229728;3
510835;691851;1
510843;1581880;1
510847;1614400;3
510853;134967;1
510855;1568997;1
510859;405115;4
510865;1578174;1
510867;469010;3
510877;191781;1
510879;1613845;4
510885;1623597;3
510889;72486;3
510891;424467;3
510927;729393;3
510935;231450;3
510943;294550;1
510961;953680;3
510965;1623900;3
510969;423715;3
510973;58685;2
510989;1622698;4
510999;441205;3
511007;73491;1
511019;531561;3
511047;959556;1
511055;1606024;1
511061;368837;3
511071;119740;3
511073;613620;1
511075;1613004;1
511077;448616;3
511081;958495;4
511085;103586;1
511091;416136;3
511103;437574;3
511105;796497;1
511107;332334;3
511131;1617360;3
511133;52482;4
511135;1624160;3
511139;620883;1
511145;839220;3
511149;853165;4
511151;1622388;4
511155;853165;4
511159;770946;1
511169;1570317;3
511171;482184;4
511181;110310;1
511191;916349;1
511199;160610;3
511217;136570;4
511237;434394;1
511249;869183;1
511261;88490;1
511265;170097;1
511267;651833;1
511269;60792;4
511277;1623146;3
511281;748937;1
511285;1624460;3
511289;1612968;3
511293;347312;1
511297;424233;1
511307;775453;1
511309;427735;1
511315;292452;3
511317;661340;3
511321;952821;4
511327;858005;1
511339;63040;1
511345;544338;1
511347;530088;3
511351;242016;4
511355;311745;1
511375;245187;1
511379;335566;1
511391;465573;1
511395;350913;1
511421;858099;1
511433;447485;1
511461;201429;1
511465;599343;3
511467;746242;4
511469;750415;3
511495;1575154;1
511499;14316;3
511505;516444;1
511517;873393;4
511519;895885;1
511551;775978;1
511565;230930;3
511567;304135;4
511583;242016;4
511591;552225;1
511607;1562270;1
511613;903621;1
511651;328218;3
511655;236117;1
511661;46407;3
511671;952252;1
511679;473705;1
511681;673525;1
511689;1619135;1
511707;1618330;3
511711;960640;4
511725;681985;1
511731;1607988;3
511739;84210;1
511745;1616238;1
511755;994230;3
511757;1599726;1
511765;1615845;3
511767;1004030;3
511793;357515;1
511795;504434;1
511839;284319;2
511842;1616025;3
511844;492411;1
511850;646455;3
511852;557343;4
511856;639687;1
511864;1613985;3
511870;1611240;3
511874;1000475;1
511880;691851;1
511882;41104;1
511884;958032;4
511886;773919;1
511890;1617759;3
511902;996549;1
511910;658173;1
511912;1615002;1
511925;490385;1
511935;440657;1
511939;77109;4
511947;526686;1
511957;49084;4
511962;227094;4
511970;92931;3
511972;962240;4
511974;797900;4
511984;741258;1
511992;487329;1
511996;404103;1
511998;576753;4
512014;447387;4
512042;515418;3
512050;655635;1
512068;455964;1
512072;45711;1
512086;35397;4
512090;457380;4
512100;454280;1
512102;877495;3
512104;529971;3
512106;675045;1
512126;1619385;3
512134;132261;1
512140;663327;3
512148;1618422;3
512150;1821;1
512156;833938;1
512172;12885;1
512182;133395;4
512186;791067;1
512190;497985;4
512192;1617775;1
512200;60710;1
512204;1018745;3
512206;1611927;1
512208;790370;1
512210;501222;1
512218;961010;4
512224;111885;3
512226;112482;3
512228;856086;1
512238;812525;1
512250;328525;3
512290;1614771;3
512298;989770;3
512310;374163;1
512314;98142;3
512326;666274;4
512328;1006458;3
512332;806498;1
512342;1608042;3
512363;335566;1
512373;689646;4
512375;893205;1
512381;1562454;3
512383;573748;1
512387;484047;3
512399;55638;4
512407;1568650;1
512411;816099;3
512427;1006839;1
512441;694820;3
512443;113412;4
512451;743620;1
512455;41846;4
512457;936838;1
512469;67824;1
512471;44840;1
512479;950138;1
512491;52473;1
512493;186325;1
512495;888209;4
512497;1616253;1
512527;10165;1
512537;649650;1
512541;261537;1
512547;97468;4
512549;407016;4
512571;573130;3
512585;1592962;1
512587;808356;4
512591;290755;3
512595;1627003;1
512597;1616795;3
512599;679029;3
512601;806340;4
512605;673175;1
512611;1616679;1
512613;1606764;3
512621;1021993;3
512629;302814;3
512633;322112;2
512643;1582632;1
512651;779303;1
512653;115661;4
512657;79356;3
512663;443409;3
512665;1605030;1
512667;1623895;4
512677;980755;1
512683;756620;3
512685;811254;4
512697;567380;1
512703;152409;4
512709;256602;3
512723;92718;1
512742;1614705;1
512748;511133;4
512750;51905;3
512754;1620283;3
512760;1570386;1
512766;811015;1
512779;827965;1
512867;202420;4
512869;380901;3
489113;542064;3
489155;385326;3
489169;832006;1
489171;1586697;1
489207;523780;1
489215;9575;3
489221;106761;4
489225;9575;4
489241;340713;1
489249;536331;3
489251;20277;1
489261;1596469;3
489285;203676;1
489337;1592785;3
489345;822078;3
489359;1587490;3
489367;781428;4
489369;510441;3
489377;1586022;3
489381;1596714;3
489399;2052;1
489415;3882;3
489437;678582;1
489443;541188;3
489447;1590087;1
489451;538930;1
489464;478540;1
489468;859385;1
489470;356046;3
489478;1587430;4
489496;580188;1
489516;449967;1
489530;554115;3
489546;269823;1
489550;15555;1
489552;300430;3
489574;1577790;3
489590;1581415;1
489592;1584120;3
489604;538614;3
489644;20090;1
489654;1566015;3
489676;479430;1
489692;290967;1
489712;413485;1
489718;729810;3
489720;144910;3
489736;220191;4
489756;1597446;4
489762;1597488;4
489790;740700;1
489794;700716;3
489818;1589094;3
489838;868662;1
489864;331075;4
489882;1586433;3
489930;64164;4
489940;315927;3
489960;374229;1
489976;842390;1
489982;1594776;3
489990;1018580;3
490004;967255;1
490008;1578237;3
490014;502096;1
490030;1598151;3
490038;325655;3
490064;954324;3
490094;387267;1
490190;885102;1
490212;3174;1
490218;1577110;1
490220;559640;4
490226;221207;4
490232;163525;4
490238;745213;3
490248;163182;1
490250;661758;3
490254;134320;3
490316;1589409;3
490332;454536;1
490334;27629;1
490336;1587340;3
490376;214143;4
490398;152540;1
490400;508965;1
490404;1000013;3
490408;954261;3
490430;1592988;3
490444;913595;1
490464;1587690;3
490480;1011894;1
490494;1591326;4
490502;767643;3
490518;907340;1
490524;1589203;3
490546;898079;1
490548;553720;3
490552;309366;3
490564;717605;1
490572;233208;3
490576;1584970;3
490588;556227;3
490590;726432;1
490592;577610;3
490594;629523;1
490612;1588223;4
490614;442245;3
490628;146330;3
490634;1589163;1
490644;430881;3
490654;917950;3
490660;515230;1
490662;18525;1
490670;724836;3
490684;895695;1
490692;739435;4
490694;424823;1
490700;317030;3
490702;1568382;1
490706;1586499;1
490708;1022184;3
490719;484944;1
490721;229570;3
490730;125235;1
490748;690965;3
490750;548569;3
490765;410478;3
490772;915265;3
490774;101225;3
490778;209010;1
490784;867624;1
490794;1572380;4
490802;1598988;3
490806;488700;3
490812;239771;4
490824;291350;3
490853;224445;1
490857;738625;1
490865;219996;3
490879;645078;4
490911;127001;3
490918;408783;3
490934;497157;1
490949;61530;2
490959;1586110;3
490968;214550;3
490976;566923;3
490990;601300;1
490998;116826;1
491024;113517;3
491026;1022791;1
491036;134967;1
491040;292475;1
491048;525410;3
491062;591966;3
491072;511596;3
491078;913930;4
491082;733165;1
491098;467201;1
491102;96717;3
491110;479105;3
491116;1588980;3
491118;535347;3
491158;49040;1
491175;531260;3
491179;49040;1
491184;122375;3
491188;49040;1
491194;429420;4
491196;325794;3
491198;64698;3
491220;820310;1
491236;571840;3
491250;935290;3
491252;30807;3
491262;708039;1
491266;343147;4
491272;184563;3
491302;912410;1
491306;191361;1
491314;291981;1
491322;832782;1
491338;888567;1
491342;412105;1
491362;564085;3
491368;33786;3
491388;177879;3
491468;856074;3
491514;30102;3
491524;342095;4
491544;427344;3
491556;164520;3
491562;82113;4
491596;888039;1
491620;815612;3
491622;992559;3
491642;130137;3
491652;678582;1
491654;701124;1
491664;482465;3
491668;299739;3
491676;1588435;1
491680;165767;1
491684;693336;3
491690;520070;3
491692;275337;3
491696;484308;3
491708;762192;4
491732;1598712;3
491734;430863;1
491736;245499;1
491768;845201;1
491770;1599132;3
491778;1013598;1
491790;1584867;1
491794;709683;1
491804;211326;1
491826;1599186;3
491840;303774;1
491844;302428;1
491856;507460;3
491888;57186;3
491902;6685;3
491931;22602;4
491933;52104;3
491937;1019094;1
491959;14540;3
491961;598278;1
491987;729064;3
491995;897165;1
492003;594906;3
492011;388740;3
492013;329142;3
492037;828845;3
492060;148561;3
492080;154695;3
492084;544917;3
492088;507430;2
492092;949041;1
492096;1025050;3
492122;925812;4
492175;329142;3
492199;446493;3
492239;63378;4
492267;299478;4
492269;200368;1
492271;315342;4
492281;696766;3
492295;677796;3
492301;1599702;3
492315;1565785;1
492329;79356;3
492331;1585475;4
492333;1588909;3
492335;961130;3
492343;762297;1
492347;468753;4
492353;1599560;3
492355;342095;4
492359;797946;3
492363;848519;3
492365;186823;3
492388;545540;3
492400;508880;1
492402;645890;1
492404;813279;3
492414;639582;3
492424;456057;1
492426;536840;3
492430;189924;3
492436;1582443;3
492440;1590594;3
492454;775061;1
492457;508779;4
492459;833855;3
492467;885816;1
492469;846744;3
492483;1596025;3
492491;269563;3
492497;1599858;3
492501;555183;3
492505;1599864;1
492521;258351;4
492525;1599897;3
492533;43685;4
492541;1588505;1
492553;184009;3
492555;601045;1
492557;485205;3
492565;704379;1
492593;107005;1
492611;85515;3
492615;1599933;1
492625;1594011;1
492629;171969;1
492633;714384;3
492647;1590918;1
492669;284283;3
492685;1599420;3
